x,y,z,
-0.031754755859775635, 0.04116309497500522, 0.20939435346065788,
-0.09350540278582589, -0.09972671220978774, 0.057152524400652015,
0.08060782994282974, 0.32233053921693683, 0.2776736737235695,
0.04039029721274609, -0.08912260774175505, -0.04835031293938189,
-0.07196810445364728, -0.1618255374906325, -0.044917307278682865,
0.0600497951945791, -0.08656185805237405, -0.00676433793459968,
0.11434443099235395, -0.08915186753964241, -0.017939206182274663,
0.11292523106380455, -0.09071487274800656, -0.05703998080882163,
0.17314421475165712, -0.18449779690152707, 0.02431343271191493,
0.030206851164136187, -0.08377846691409323, 0.06709031201256609,
0.10626452046156183, -0.08668595404938993, 0.07836626983537467,
0.03549697479173616, -0.1643316878560306, 0.11968099843198493,
0.09670892028827076, -0.00012835556896642633, 0.27970361989698034,
-0.11700397656784267, 0.1173118171496913, 0.1259188824696717,
0.05026008837317508, -0.152886826993811, 0.1649400648704063,
-0.03851846992140286, -0.08502045601320578, 0.1037868640647556,
-0.023382576649752126, -0.08545291178040532, 0.08399790571852549,
0.15547536348999316, -0.14654322099116612, 0.1449567677451313,
-0.001658645666563778, -0.08451591829044851, 0.09754106406819477,
-0.00871461749589529, -0.08422766815287293, 0.10307370210825036,
0.01578257145542372, 0.0022003899139869322, 0.045168186048664204,
-0.11062030137118409, -0.0899903568202063, 0.12432926455288835,
-0.05511980761840281, -0.06304443621941609, 0.36768664175631444,
-0.11659466118432338, -0.08089987464772502, 0.23282842614016988,
-0.00032944099602560554, -0.08361067275387879, 0.13393843098920105,
0.015675844952060373, -0.08361016176851192, 0.13601639198687213,
0.021218661616870506, -0.004777490756911378, 0.04470380941987239,
-0.036065563672419726, -0.0851956672974922, 0.11987599217850467,
-0.07535907662359141, -0.04446755892849148, 0.10158737197998481,
-0.023609230026545316, -0.08938278813084467, -0.07735701087582861,
0.02699187447605331, -0.08270888611746419, 0.14404113555537185,
0.018870930755411814, -0.08411115493354575, 0.1219280226109934,
-0.03846160736316434, -0.16774994105852656, 0.12997044487291026,
-0.14472926818046605, -0.043014065696507106, 0.23457050853272704,
0.12059000668528497, 0.03665075244773602, 0.07223218243446096,
0.08758380398734103, -0.08687878512040469, -0.01419003094755033,
0.10711484716624836, -0.08649000560662531, -0.020196983571034062,
0.04398821454910257, -0.15979955349065225, 0.14047811266997262,
0.11423911850147919, -0.013113869612618062, -0.06362615032444245,
0.09724549255313437, -0.087958366542381, -0.025319804851129318,
0.06693410178893126, -0.0858491502521369, 0.08639867243737571,
0.059005768914021844, -0.08122140730659354, 0.08311893841711183,
0.002868243282634857, -0.15753249853520015, 0.1260458579459058,
0.05060176748832472, -0.08563131027892555, 0.09500730460198438,
0.004550891116069078, -0.16056206392918979, 0.11842389340436506,
0.05990185162895249, -0.08281670779761101, 0.1512970232512624,
0.10864402004248075, -0.08937310265170338, 0.10493374026078246,
-0.04736635659973336, 0.06964230426834205, 0.1123620726287818,
-0.024638444125463094, -0.08577020589705213, 0.06575625684157564,
0.0027277324074510287, -0.082303911701341, 0.12062349115822518,
0.6475061171686354, 0.0020403766658177846, -0.32083519307904934,
0.02403682270235827, -0.08329087414919895, 0.13541127413294127,
-0.07386705852385786, -0.09125625494151124, 0.10850322571569714,
-0.047378935944081484, -0.08616794755887042, 0.10388638510230482,
-0.09653989366335079, -0.08771268443564509, 0.1290482100258758,
-0.13942426449650977, -0.0827937250743371, 0.16363143828129859,
-0.053057013494052, -0.08224984650398967, 0.1350151834161142,
-0.06809682216183734, -0.08268294453023614, 0.14497706335929017,
-0.0566866591142309, -0.07768805856626064, 0.23667156077480098,
-0.07501753479135548, -0.07915306354324962, 0.20854819800123803,
-0.05654369265720096, -0.08306550984282089, 0.1863866284436497,
-0.1245274254852177, -0.07737837234486775, 0.33589639710964886,
0.036630631236548174, -0.08501894315399859, 0.0934602440440916,
0.06265743676447146, -0.0884744658969595, -0.041551305879071694,
0.07930594986930253, -0.086562447581635, 0.011891151417310328,
0.12250904351021752, -0.016226720125478468, -0.06621114337698887,
0.046369879437453874, -0.15631327202767714, 0.17267976509051325,
0.10193318008191855, -0.08678437832976713, 0.021890418796452142,
0.05865851434104025, -0.08780595860570858, -0.026607688236395977,
0.08049520432904353, -0.08859331035937834, -0.05412009218055256,
0.10939763642131628, -0.08907200888466393, 0.0650050232374454,
0.09594763247943462, -0.08688176552854796, 0.08877411449792756,
0.07607350582715665, -0.1605678540259899, 0.11457900778699988,
0.08153594909478448, -0.08445782780832121, 0.1424058484334663,
0.9591343847151483, 0.043834198142159116, -0.43930337125235225,
0.005437046920220539, -0.08387955712436114, 0.12235715414029916,
0.01694149452893884, -0.08267330827724895, 0.12282114063261161,
-0.06442606589916652, -0.08928298759153415, -0.056636499403098,
-0.07249179047819396, -0.08623909782502108, -0.020759017148228937,
-0.07592315044718215, -0.0898781430814663, -0.03783938946328567,
-0.017706705423935744, -0.06309960140951475, 0.3788939111562643,
-0.14373455037966285, 0.03443516756710408, 0.2712408447354389,
0.12859390940846813, 0.0036718991048884392, 0.07284335380202966,
0.12105175711222783, -0.009278636817184664, -0.0645265879388585,
0.11200480684890227, -0.08494299993141385, -0.0039417286626909605,
0.10632604091923803, -0.0035605942690572754, -0.03515049482446483,
0.06383738167911256, -0.0857626166444694, 0.005666392226778878,
0.12204506788422043, 0.03723743158384351, 0.07266939690497007,
0.1194426121598516, 0.033603076515404826, -0.04448341538654622,
0.08469733644248278, -0.08595114286795597, 0.0017631099703765765,
0.055499800588427, -0.08695532141633557, -0.027665304905341016,
0.05807238909470711, -0.08735724847764513, -0.02830124119180573,
0.044371600871599824, -0.08831139577488296, -0.05215024289137434,
0.06351560015541492, -0.08788871761492971, -0.06139082936401068,
0.06686660000444018, -0.0859986714551024, 0.08645070460767011,
-0.03537007190996141, -0.16060506441422454, 0.1673549897293217,
0.09164491904712836, -0.08626902002729628, 0.10044707276109925,
0.1012192878780727, -0.0311891087548355, -0.3643701230524815,
0.00867329756718506, -0.08478958135797889, 0.08411629197133494,
-0.14308016073855545, -0.08318583348761559, 0.18654276128913433,
0.022778930639076427, -0.0831209417896687, 0.1563557056134532,
0.8991387820807103, -0.02198827674904089, -0.5057512146483932,
-0.04071838685779176, -0.013443981643695924, -0.08394196777134413,
-0.03413311474628898, -0.08186107404100014, 0.1933055734578427,
-0.2817778013215646, 0.45548794530818354, 0.6365134218274986,
0.12043332768930587, 0.10469600470717351, 0.06917589176840525,
-0.07925781922335387, 0.09015305762191578, 0.11745471156583058,
-0.04800189875428041, -0.012764508735613309, -0.0779652724156309,
0.1046147634096344, -0.0014434183993491637, 0.16729018390117445,
0.11767252072073513, 0.11923626285063872, 0.06720503377569924,
0.18930357105049359, 0.13171092643406826, 0.5190481537480014,
0.08650465096780535, -0.08693610731648785, -0.052537632280986,
-0.10372730182631239, 0.15446163620951392, 0.1201030356257777,
0.10402453166366775, 0.07427309983849995, 0.30259264710157846,
-0.09592815803987442, -0.0868000592273715, -0.029405433132723573,
-0.126251337736707, -0.08888681840403943, 0.11865030845760877,
0.0950665692596439, -0.08693888005894325, 0.061948562089486056,
0.06448593660097658, -0.08564818275010887, 0.13384823539728652,
0.19570167783984252, 0.0002516974135684154, -0.02513443978825793,
-0.003585414493960517, -0.05053826452280515, 0.5237446845018697,
-0.08966033544851551, -0.09008461574468143, -0.05375712511054508,
0.0778536536921986, -0.1526423248280976, 0.12112215894321658,
0.025687940698443146, -0.08398001385390647, 0.1297051263978962,
0.006615588465350764, -0.08498501129958465, 0.14257709507397567,
-0.06700964061036106, -0.08989289145888961, -0.05162638209848909,
-0.09726272940876377, 0.07958171527729814, 0.1190429430583334,
-0.07720289174941816, -0.08754430997932752, -0.0012256803201806373,
-0.03303231285820379, -0.08682740113629588, -0.06914002900284635,
0.11620707061778883, -0.0904469538420744, -0.011855529691586382,
-0.11326652561426777, -0.14867730870061754, 0.05557275428231254,
-0.04045279374297394, -0.11353047424855545, 0.41568098582961077,
-0.13855750327311592, 0.029496471262872873, 0.21935256886848564,
-0.1070123958478795, -0.17360888309196673, -0.10783577548108712,
0.007613420110224799, -0.0064634276890134955, 0.06165849976899227,
0.06104919773446782, -0.003565064760177372, -0.03227961761476304,
0.04869977050934857, -0.08400418354327191, 0.08890878812973942,
0.010140131023499118, -0.011405760328138271, 0.0535479606104945,
-0.04624298713712366, -0.08452305166024038, 0.12867390646088686,
-0.08798528426136235, -0.08093129867693785, 0.22950812515971133,
0.01115245039088792, -0.010154428229903272, 0.025008119760342094,
0.09793898459150077, -0.08751985493090264, 0.03974089222126348,
0.06542638468304975, -0.10197847439279863, 0.01639523493144309,
0.10867405725159397, -0.08692325491458702, -0.03248496034915221,
0.09594830630061021, -0.08636325613887753, 0.0884143437440557,
-0.04634610045572399, -0.08581566917694897, 0.07003189564109871,
0.01128183494349038, -0.011367708055786428, 0.041863685168630704,
0.5302404207011817, 0.0953451541127338, -0.13352731667994885,
32.781597374769206, 3.1690122904931184, -9.66098784172432,
0.11954578929474152, -0.08889381021522635, -0.06168450988521222,
0.04949254483371309, -0.08459436969931444, 0.13087555201785503,
0.0876445432442829, -0.0853871968437314, 0.06897500558694328,
0.10134941394013358, -0.08647196390492928, 0.09056056402848199,
0.020224076240665897, -0.08186485003648514, 0.1799720055582354,
0.09579767349977605, -0.08643176759950034, 0.04255110111140376,
0.0894760472571382, -0.08591706648789035, 0.050859164486983965,
0.10267369363087478, -0.0867821107064126, 0.05086656935860858,
0.08655739067880516, -0.08596546917853673, 0.080549458139209,
-0.1324258662160025, -0.08442876479461893, 0.18713438731761595,
0.08745513466281357, -0.08774471185568031, -0.06306107879741916,
0.08693247843915182, -0.08814143019517784, -0.06285138470397206,
-0.042631789005442004, 0.06802335927194608, 0.10953626049725528,
-0.05015726305092794, -0.08531687272792751, 0.12810769947831302,
0.021197847470670106, -0.08473895017209085, 0.07615365119920904,
-0.05484376776264895, -0.08475516524336536, 0.1467746334060649,
0.10697910932739799, -0.08653219809853666, -0.02012472609646066,
0.0289913556012308, -0.16203406484678262, 0.18993709784292398,
0.0639919682868677, -0.08498006183423784, 0.11264841078237481,
-0.12581818232647737, 0.056461329981301066, 0.12407788858680759,
0.10827052287306009, -0.08750276994920368, 0.04088415106137698,
0.04769736608502827, -0.08502453219398765, 0.09686304854352401,
0.09449132322808147, -0.08644366659487289, 0.10604332128358365,
-0.028142757839818202, -0.08383128050163052, 0.12363465952610496,
0.3267468381877453, 0.13773417479156186, -0.029422820590208277,
0.10093496292807241, -0.08746149599425168, -0.02171906280059392,
0.02601350991765636, -0.16108470666911995, 0.2271385608365053,
0.024786855771699583, -0.08483139314068114, 0.09445050101098403,
0.04536582162097034, -0.1646921868096412, 0.20538990667538795,
-0.019255824915461513, -0.08409713857925574, 0.12386062561877366,
0.06480731131029102, -0.08588211172355534, -0.005454936791705339,
0.19653975088172257, -0.1587335638369595, 0.1627327921887278,
0.10406446144990283, -0.08615629788830752, 0.11253078340017106,
0.10591224986971184, -0.08532092829707644, -0.009043816688506977,
-0.348709582384319, 0.3090722813694453, 0.3696957794530448,
0.46108653299356456, 0.11708766381496882, -0.07470204262416068,
0.10804611102041566, -0.08703443739976922, 0.11407545391842984,
-0.20222962538746825, -0.15147355183061156, 0.12463952558894137,
0.10581257220759437, -0.08790607949922927, 0.0506859889897081,
0.40796414413158927, 0.12149411037397957, -0.060673066728111014,
-0.19042873034521327, -0.14955481457702077, 0.08146017457472872,
0.05146884837777933, -0.08626153136603672, 0.12016818957460586,
-0.13220698077926693, -0.08388356684758945, 0.197795938286532,
-0.1653188111327484, -0.14726644986094375, 0.07923555818203919,
-0.09142356210152155, -0.16150518746236064, -0.05998110274306178,
0.10185488354565533, -0.08805348295027497, 0.050541681051899455,
-0.12898663269713628, -0.15657814660479932, -0.020669058171980302,
-0.08791516952120144, -0.176926391716176, -0.006739118042184528,
0.01153147843636736, -0.013500869071958889, 0.02037123569238222,
-0.08998889214798214, -0.08785105517135916, 0.07301957483072606,
-0.4854208883892654, -0.5584044870668062, -0.3048004922238512,
0.1109150996276489, -0.08873221363454761, 0.04483963210335734,
0.11397635400959726, -0.08530811976665949, -0.010343938690972842,
-0.12437351951226784, -0.08783975909593297, 0.11702912939899655,
-0.09327464520884483, 0.07775784332024797, 0.11585737653256523,
0.011287824038706621, -0.01647649931699954, 0.01625897857480633,
-0.07760386813331184, -0.08750416758921346, 0.07786405154891382,
0.4203490672383837, 0.10672071167573863, -0.04621235433653826,
0.08911193553195829, -0.09022395619641653, 0.0015820487174092966,
0.013311022732160494, -0.014130867982970093, 0.01901326390804699,
0.08904895049485737, -0.06960131469496415, 0.016978712482575247,
0.5547015204724817, 0.07403621901095365, -0.1230283011048847,
0.020921567416783894, -0.061650351116983415, 0.05934835037815807,
-0.0775694241685979, -0.08714449748616244, 0.08090103879579741,
0.06239861106550614, -0.08661175250240409, 0.11043533223266698,
0.06017982442766132, -0.08548238692733237, 0.08702571005181495,
0.09503704911648345, -0.16253332024271994, 0.2061135182865995,
0.10471392284061141, -0.1501112847977187, 0.1527340213036155,
0.384905245178081, 0.24736204186674327, -0.13035945221432726,
0.14191310453112482, -0.15630546798541, 0.1732460306684887,
-0.0543675113469519, -0.08738179033437399, -0.025979725809215325,
-0.056155774894612674, -0.08581297743821362, -0.0033757288591211923,
-0.05734985824318906, -0.08867946232076034, -0.015733242238111584,
-0.07064997803691668, -0.08889042244089866, -0.036067661313435126,
0.1465661950541914, -0.15101838473721207, 0.12471344745507221,
-0.07304333579365245, -0.08793710537415625, -0.032311562332148644,
-0.12687830190201838, 0.02627942671991264, 0.1500866523019328,
-0.04814910517977821, -0.08873225145338412, -0.017448345835374135,
-0.09637804075055309, -0.08831687346241449, -0.039889719120564805,
-0.06657335387973128, -0.08632278320610079, 0.0868715328408398,
0.10648269689139338, -0.08528380147858045, 0.13914658358968116,
-0.09919141832792898, -0.08483008860802053, 0.14744576280800537,
-0.1416974671205146, -0.1518642695589222, 0.05632509802471431,
-0.04932209620231472, -0.08811180564059874, -0.02500106053808933,
-0.04828264667243658, -0.08662974179709525, -0.005922083342306156,
-0.07267747920993545, -0.08770307452369147, -0.02954428758458436,
-0.11275254108322487, -0.14802721768768556, 0.055562005243970994,
-0.01233271677406714, -0.08461243488957512, 0.07635133003411174,
0.08127503515618992, -0.08449074475982174, 0.14075916808477323,
-0.13978942114121584, 0.02872849650272068, 0.21959211527221226,
-0.14988533320397657, -0.07785995946416281, 0.32506636852846055,
-0.010587878577026007, -0.08441842158905472, 0.07866554174378496,
0.03484887645045623, -0.07743917192997948, 0.24859534917177648,
-0.05500282197862498, -0.0884282702732859, -0.026770571337282726,
-0.05974629765965175, -0.08855471412993955, -0.03794038870482859,
-0.04801005270233359, -0.08847260224204234, -0.03609260619550527,
-0.07282116867259167, -0.08887026484627551, -0.06683193225615254,
-0.041161617805238034, -0.0853360668738216, 0.0945400089586888,
-0.07071048377668154, -0.08346148904899144, -0.022313049417987618,
-0.09793467746425072, -0.08982829098818107, -0.04132002704614833,
0.019928639801022434, -0.09007228754249909, -0.05058060302951432,
-0.2974702991705971, -0.16166454281949322, 0.6559738289416188,
-0.10153755817881321, -0.0872255511219898, 0.08453632909631584,
-0.07585605792655026, -0.08763371885215268, -0.0503842936731786,
-0.07082671449275621, -0.08822703876658834, -0.03556828136738673,
-0.08926959252319012, 0.022434385922642498, 0.14963879207875022,
-0.056340460566772145, -0.12243007418594148, -0.05905775178484333,
-0.002750602006172352, -0.08366647722040713, 0.129953192167147,
-0.09423778820613207, -0.1690103997040309, -0.08366665333393006,
0.006304462797370269, -0.08426904774567157, 0.1339559800718811,
-0.10537970233214074, -0.09664717281947312, 0.08909273724550361,
-0.17775986688777512, -0.18767612964379862, 0.014433831949746621,
-0.12706140910476293, -0.16289937951961594, -0.0654551452906701,
0.08953974555462936, -0.0776815359611432, 0.23934517742108738,
0.04564886124915249, -0.08344264345158066, 0.12990857454341054,
-0.10016842037167151, -0.16302979358192365, -0.06240475889778199,
0.09770617603315039, -0.08388322585616913, 0.1362672801400461,
-0.14979922001351956, -0.03342253259571643, 0.28971555913538827,
-0.04614522675753515, -0.08645750548233104, -0.016319756767083367,
0.02081641474685299, -0.011757925327542666, 0.022994521008944172,
-0.12327178633177845, 0.04970095959872409, 0.1304160827357499,
-0.1284444522334675, -0.08621875142058344, 0.15203580939637065,
0.04741873942645997, -0.08251186150262241, 0.19943650500404986,
-0.07451335183905758, -0.08753679963915893, -0.021292956619898412,
0.10108205558575228, -0.08474468081225048, 0.13756720705868564,
-0.09681743567215062, -0.08624828354437944, 0.13354776429341755,
0.9530728683139573, 0.5884150756012353, -0.3189967473994652,
-0.01140509290293222, -0.08339984470661506, 0.12646651432152875,
-0.045112665253508114, -0.08845925918873263, -0.039565001452984645,
-0.36534664200149364, 0.7957920794466287, 0.3043081388513859,
0.02567369457423225, -0.030307276915616257, 0.050039762495795295,
0.9295128105949686, 0.388914764175716, -0.308358061717839,
-0.03745452106070079, -0.08464256357218132, 0.12955295336171804,
-0.011410435786174485, -0.08223951703880457, 0.12496994157481475,
0.07080969208510471, -0.08265179744505356, 0.012537392171005898,
-0.034602734841580794, -0.09085539709672054, -0.07917176625518432,
-0.07531888383705153, -0.08474457896349012, 0.11462890501184708,
-0.07801613480216948, 0.08801970590861359, 0.11659942038099233,
0.05102152633018981, -0.16200022341792703, 0.13930398481289846,
0.023794297270033335, -0.08495642168449227, 0.10620303687494483,
0.11552942035793158, -0.008957865942763979, -0.051631526025116,
0.10656992850038477, 0.018724166863134238, 0.1590482667018787,
-0.011156971807934754, -0.08268786380471738, 0.15972562084753764,
-0.11773702219832897, -0.08772357210040382, 0.11808318447433218,
31.993848090082125, 2.2225283663402062, -10.013374400568361,
-0.06848737177949779, -0.1749421269564529, 0.3733475522527092,
0.08418280500099948, -0.08425223497699567, 0.07960801173304637,
0.13060195850298245, 0.0018394073602699956, -0.045239909428971416,
0.10700171106487295, -0.08532908516768596, 0.13678306448288305,
-0.00886298118376311, -0.08443784105755761, 0.10307677561906048,
-0.1034057423342301, -0.08496106029396576, 0.09260467266548153,
0.10674268411878655, 0.0109863689260332, 0.16036348478126225,
-0.08134902436046744, -0.08417284846914026, 0.0752708507361283,
-0.13908146566768562, -0.14672531732756977, 0.1163612924174921,
0.07193680841140689, -0.08357023314365493, 0.1378488235998327,
0.03478074884227138, -0.02781257385814306, 0.05536553576254836,
-0.15323078029530945, -0.07979186867488235, 0.27917224150267117,
-0.19046059658769235, -0.14122725039402667, 0.08411484793486028,
-0.07553614539253888, -0.172458317428571, -0.09457139717690413,
-0.02322403373242256, -0.044077031169122184, 0.07695276662426576,
-0.08736866881459136, -0.0888715006469414, 0.05174356297063713,
-0.8118107866484211, -0.8554348211220433, -0.17800410057657096,
0.00728621670942863, -0.028865790875587764, -0.0012684705872324632,
-0.14136556390293561, -0.17888650698315275, 0.01913359454397525,
-0.09868437782285731, -0.16280088978673377, -0.013217229589280025,
-0.012242537420315011, -0.08189763761137946, 0.1118175893849051,
-0.12695699590144605, -0.16058721419831243, -0.060709276080953965,
0.02252936678019905, -0.019663511579683154, 0.009867856346981481,
-0.1278140786925062, -0.19720238562763115, 0.032225375685956174,
-0.002934485028329567, -0.0839354314902588, 0.12979922181562395,
-0.0971169243633792, -0.08656256361505124, 0.12454088641435981,
0.018679521377912595, -0.018048431171907266, 0.012960146032236563,
-0.013621297816522486, -0.08215828956762807, 0.12263002126347464,
-0.03205747852691332, 0.032541568451765736, 0.2593460644051804,
-0.048193342319979265, -0.0840868094819162, 0.09251546044858792,
0.02149010209597056, -0.020747698773164538, 0.01166411633509781,
0.10555727743370728, -0.17971581236769243, 0.022159022238769675,
0.01682752505360908, -0.016791964894252873, 0.010066217310345897,
0.02457923892149676, -0.00081768762567122, 0.0005383249303586656,
0.056324506490026176, -0.15541256992306102, 0.1509158147595971,
-0.05257024322665542, -0.09372727754594319, -0.01779234207093151,
0.021471662480629337, -0.003075536885098645, -0.015918520060206196,
-1.1029431647150998, -1.8843509695277638, 0.47220313600015446,
-0.04513270528091046, -0.08492318824578986, 0.0813765998717366,
0.014405767303490856, -0.16268470429615334, 0.12081403413944888,
-0.17802603003697912, 0.034979517644571564, 0.2571186798099755,
0.5055312751121153, 0.21455599164988634, -0.07115926920707835,
0.881878836028861, 0.07087713586975838, -0.26586733476127083,
0.04331069345954282, -0.1568864380066433, 0.1377613441797494,
0.12358418219004962, -0.15526886075246893, 0.03672852880037333,
0.0917068123231615, -0.08562418807758979, 0.09745427772571255,
0.003314376229834859, -0.08547525669269708, 0.07365302751853461,
-0.016038271015488284, -0.08418294622820842, 0.11396653394653106,
0.05985518340009603, -0.08275424872659402, 0.15091904271544848,
0.20458227249928726, -0.16904418812238672, 0.037167504184872656,
0.04780998735798697, -0.08483397329046331, 0.10132487112342317,
-0.11777885619453574, 0.10835146198444265, 0.11831978286732601,
-0.11985563497147804, 0.051601423103304025, 0.12060922225896936,
-0.1425860190572064, 0.028132982691357448, 0.2710349602930992,
-0.006453645690370657, -0.085051349626723, 0.07995835922994937,
0.018773297693003593, -0.08502411754656516, 0.09961464769072756,
-0.030023593022628463, -0.08558444618715666, 0.07190524243848347,
-0.028644287461905234, -0.08581598279611448, 0.06001484013624093,
-0.11251873904442904, -0.1761078416371695, 0.26993788370361943,
-0.05838438667489103, 0.4751745134484927, 0.5873554059640069,
-0.041451718710202964, -0.011859755735354504, -0.07119859267399994,
0.0003374368393381042, -0.08575065908541794, 0.07451838068103667,
0.10143387543917562, -0.08616503837787612, 0.10044565373663343,
-0.07035336852975517, -0.08620057884128654, 0.11698560467814986,
-0.05135273121917986, -0.14702228561312577, 0.10295911379095057,
-0.04557183711407754, -0.08904589160872245, -0.039614891376848003,
-0.10619942720290598, 0.3122132187987065, 0.29804192748604424,
-0.17567743643166042, -0.1593862972042023, 0.17869336779005565,
-0.14442274062009935, -0.16213672545232566, 0.14621636538518207,
-0.14458850986323213, -0.14806060823238085, 0.13324429623497067,
-0.08931845565726355, -0.08589805708808222, 0.12528414010687539,
-0.1349618854171765, -0.02832227228492346, 1.1916004896459822,
